,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Congo (Brazzaville),Congo (Kinshasa),Costa Rica,Cote d'Ivoire,Croatia,Cruise Ship,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hong Kong SAR,Hungary,Iceland,India,Indonesia,Iran,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,"Korea, South",Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macao SAR,Macau,Madagascar,Mainland China,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Ireland,North Macedonia,Norway,Oman,Others,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Ireland,Republic of Korea,Republic of Moldova,Republic of the Congo,Reunion,Romania,Russia,Russian Federation,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,St. Martin,Sudan,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Taiwan*,Tanzania,Thailand,The Bahamas,The Gambia,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,UK,Uganda,Ukraine,United Arab Emirates,United Kingdom,Uruguay,US,Uzbekistan,Vatican City,Venezuela,Viet Nam,Vietnam,West Bank and Gaza,Zambia,Zimbabwe,occupied Palestinian territory
2020-08-16,37590,7380,38583,989,1906,93,294569,41663,0,23558,23370,34219,1315,0,46835,276549,151,69516,78323,452,2063,138,100344,15801,1214,3340197,142,14365,1267,375,413,3179,273,18469,124004,0,0,4652,956,0,385946,89375,468332,3831,9676,28465,17026,6571,0,3316,0,1339,0,20012,16003,712,5369,18,86309,0,101542,96475,22912,4821,285,2190,3839,29876,0,28,7731,257994,0,8225,1872,0,1336,225007,42532,0,7075,0,24,0,0,62562,0,8482,2117,709,7879,12,50502,0,0,4916,2011,2647663,139549,343203,0,176931,27257,93410,253915,0,1113,56074,0,1378,121161,30120,15515,11416,76205,41856,22,1322,8881,1257,8172,91,2416,7458,9,0,0,13827,0,9200,5785,2640,1306,0,6701,346,0,522162,30183,146,298,4035,42489,2855,4154,26660,64468,1631,4115,1167,49068,0,12739,10005,83086,0,289215,0,81940,323,9791,525803,161253,56684,54102,0,115080,0,0,0,0,0,70461,920719,0,2453,0,17,25,0,57,699,298542,12162,29682,127,1956,55747,2902,2416,3256,587345,0,342813,2893,0,12314,3016,84294,38124,1677,0,0,484,509,3378,0,0,25,1147,552,2107,249309,0,1500,93490,64312,320343,1440,5405257,35329,0,33755,0,964,16534,9343,5261,0
2020-08-17,37667,7499,39025,1005,1935,93,299126,41701,0,23773,23534,34343,1329,0,47185,279144,152,69589,78534,475,2063,141,101223,16111,1308,3359570,142,14500,1280,376,413,3203,273,18582,124218,0,0,4667,959,0,387502,89441,476660,3831,9706,29084,17107,6656,0,3364,0,1351,0,20202,16127,712,5372,18,86737,0,101751,96590,23193,4821,285,2192,3894,31336,0,28,7752,258644,0,8270,1872,0,1341,226700,42653,0,7222,0,24,0,0,62944,0,8620,2117,709,7897,12,50995,0,0,4946,2014,2702681,141370,345450,0,180133,27313,95060,254235,0,1129,56717,0,1398,121639,30365,15761,11545,76827,41991,22,1323,9337,1277,8579,94,2436,7469,9,0,0,13886,0,9212,5909,2640,1375,0,6762,346,0,525733,30377,148,298,4085,43558,2914,4344,27241,64980,1643,4115,1167,49485,0,12840,10060,83226,0,289215,0,82543,333,10135,535946,164474,57279,54234,0,115368,0,0,0,0,0,71194,925558,0,2540,0,17,25,0,58,699,299914,12237,29782,127,1956,55838,2907,2429,3257,589886,0,359082,2900,0,12410,3077,85045,38252,1764,0,0,485,509,3378,0,0,25,1154,588,2185,250542,0,1560,95007,64541,321064,1457,5441468,35702,0,34802,0,983,16844,9839,5308,0
2020-08-18,37710,7654,39444,1005,1966,93,305966,41846,0,23989,23829,34474,1424,0,47581,282344,153,69673,78897,475,2063,147,103019,16351,1308,3407354,142,14669,1280,376,416,3253,273,18599,125084,0,0,4679,970,0,388855,89494,489122,3831,9721,29643,17150,6855,0,3408,0,1359,0,20483,16246,712,5374,18,87123,0,102941,96753,23462,4821,304,2200,3989,32722,0,28,7776,260763,0,8270,2116,0,1351,228120,42993,0,7472,0,24,0,0,63847,0,8715,2117,737,7921,12,51670,0,0,4970,2027,2767253,143043,347835,0,184709,27499,96709,254636,0,1146,57636,0,1438,121973,30636,16058,11686,77470,42146,22,1323,9758,1282,9068,97,2474,7499,9,0,0,14009,0,9219,6079,2666,1423,0,6789,346,0,531239,30789,148,298,4132,44803,2991,4464,28257,65560,1649,4311,1167,49895,0,12970,10111,83418,0,289832,0,82790,347,10606,541493,169213,57876,54448,0,115661,0,0,0,0,0,72208,930276,0,2577,0,17,26,0,58,702,301323,12305,29890,127,1959,55938,2922,2456,3257,592144,0,364196,2902,0,12485,3216,85219,38449,1844,0,0,486,509,3382,0,0,25,1173,629,2314,251805,0,1603,96653,64906,322177,1485,5486501,36352,0,35697,0,989,17306,9981,5378,0
2020-08-19,37750,7812,39847,1024,2015,94,312659,42056,0,24236,24084,34620,1531,0,47950,285091,155,69801,79479,553,2095,147,105050,16691,1308,3456652,143,14820,1285,394,422,3321,273,18624,125408,0,0,4679,971,0,390037,89527,502178,3850,9741,30409,17232,7074,0,3482,0,1385,0,20798,16336,712,5374,18,88127,0,104475,96914,23717,4892,304,2207,4058,34058,0,28,7805,264535,0,8319,2288,0,1361,229706,43094,0,7684,0,24,0,0,64881,0,8792,2117,776,7949,12,52298,0,0,5002,2035,2836925,144945,350279,0,188802,27547,98349,255278,0,1192,58728,0,1482,123325,31015,16346,11848,78145,42325,22,1326,10347,1282,9463,98,2496,7566,9,0,0,14074,0,9235,6225,2667,1470,0,6829,346,0,537031,31415,148,298,4174,46313,3045,4665,28938,66218,1654,4311,1167,50488,0,13076,10162,83606,0,290445,0,83754,347,11133,549321,173774,58611,54701,0,115956,0,0,0,0,0,73617,935066,0,2644,0,17,26,0,58,704,302686,12446,30048,132,1961,56031,3022,2493,3265,596060,0,370867,2902,0,12546,3295,85411,38760,1927,0,0,486,509,3382,0,0,25,1190,686,2427,253108,0,1656,98658,65341,323008,1493,5533444,37112,0,36868,0,994,17606,10218,5643,0
2020-08-20,37852,7967,40258,1024,2044,94,320884,42319,0,24407,24431,34759,1610,0,48303,287959,156,69950,80178,605,2095,153,106065,17029,1308,3501975,143,14962,1297,399,422,3368,273,18762,125625,0,0,4679,972,0,391849,89567,513719,3850,9757,31075,17249,7329,0,3565,0,1395,0,21045,16453,712,5374,18,89010,0,105508,97025,23964,4892,306,2227,4110,35836,0,28,7842,269335,0,8319,2401,0,1370,231292,43260,0,7934,0,24,0,0,65983,0,8876,2149,846,7997,12,52819,0,0,5046,2040,2905825,147211,352558,0,192797,27676,99836,256118,0,1290,59900,0,1498,124356,31441,16670,12006,78767,42507,22,1327,10952,1284,9707,99,2528,7637,9,0,0,14154,0,9240,6370,2667,1510,0,6848,346,0,543806,31937,150,298,4229,47638,3115,4912,29645,66843,1665,4311,1169,50964,0,13194,10197,83769,0,290958,0,83855,361,11817,558420,178022,59378,54992,0,116224,0,0,0,0,0,74963,939833,0,2717,0,17,26,0,58,704,303973,12559,30209,132,1969,56099,3102,2536,3265,599940,0,377906,2918,0,12582,3366,85810,39026,2008,0,0,486,509,3389,0,0,25,1212,767,2543,254520,0,1750,100810,65802,324203,1506,5577373,37547,0,37567,0,1007,17989,10372,5745,0
2020-08-21,37885,8119,40667,1045,2068,94,329043,42477,0,24602,24762,34921,1703,0,48661,290360,157,70111,80894,648,2095,154,107435,17396,1308,3532330,143,15131,1297,435,426,3412,273,18762,126319,0,0,4679,981,0,393769,89616,522138,3850,9802,32134,17310,7594,0,3582,0,1406,0,21551,16525,712,5382,18,89867,0,106481,97148,24200,4926,306,2244,4128,37665,0,28,7871,274344,0,8388,2437,0,1385,233029,43325,0,8138,0,24,0,0,66941,0,8932,2149,881,8016,12,53381,0,0,5098,2050,2975701,149408,354764,0,197085,27755,101329,257065,0,1346,60949,0,1532,125335,31763,17002,12168,79269,42703,22,1330,11580,1285,10121,99,2564,7704,9,0,0,14218,0,9249,6564,2688,1546,0,6885,346,0,549734,32484,154,298,4277,49247,3195,5227,30483,67456,1671,4311,1172,51304,0,13308,10275,83769,0,291588,0,84392,361,12536,567059,182365,60281,55211,0,116481,0,0,0,0,0,76355,944671,0,2780,0,17,26,0,58,704,305186,12689,30378,132,1972,56216,3225,2574,3265,603338,0,386054,2941,0,12623,3460,86068,39332,2073,0,0,487,509,3390,0,0,25,1239,864,2607,255723,0,1848,102948,66193,325263,1516,5626798,38074,0,38219,0,1009,18313,10627,5815,0
2020-08-22,37944,8275,41068,1045,2134,94,336802,42616,0,24811,25062,35105,1703,0,49038,292625,158,70285,81468,668,2115,155,108427,17715,1308,3582362,143,15131,1297,441,429,3455,273,18762,126560,0,0,4679,982,0,395708,89654,522138,3850,9811,33084,17374,7900,0,3617,0,1417,0,21790,16637,712,5382,19,90561,0,107089,97237,24420,4926,306,2265,4189,39033,0,28,7906,277818,0,8388,2437,0,1394,233861,43325,0,8381,0,24,0,0,67856,0,8932,2149,925,8050,12,53983,0,0,5133,2058,3044940,151498,356792,0,201050,27908,102040,258136,0,1346,61916,0,1576,126243,32118,17399,12337,79957,42889,22,1333,12191,1286,10437,99,2594,7762,9,0,0,14277,0,9257,6660,2699,1577,0,6894,346,0,556216,33072,154,298,4313,50812,3304,5538,31117,68051,1674,4311,1172,51905,0,13458,10299,83769,0,292174,0,85480,361,12974,576067,187249,61181,55452,0,116765,0,0,0,0,0,77544,949531,0,2889,0,17,26,0,58,704,306370,12850,30548,132,1980,56266,3316,2617,3269,607045,0,386054,2947,0,12682,3569,86068,39627,2143,0,0,487,509,3390,0,0,26,1275,930,2738,257032,0,2166,105337,66617,326595,1521,5670723,38532,0,38957,0,1014,18476,10831,5893,0
2020-08-23,37990,8427,41460,1045,2171,94,342154,42792,0,24915,25253,35274,1765,0,49330,294598,161,70468,81936,686,2115,155,109149,17715,1308,3605783,143,15287,1320,450,430,3509,273,18762,126817,0,0,4679,986,0,397665,89695,541139,3850,9830,33820,17471,8175,0,3682,0,1421,0,21923,16715,712,5382,19,91161,0,107769,97340,24622,4926,306,2272,4225,40671,0,28,7920,282498,0,8388,2685,0,1411,234494,43505,0,8664,0,24,0,0,68188,0,8967,2149,955,8082,12,54511,0,0,5155,2064,3106348,153535,358905,0,204341,27969,103005,259345,0,1529,62658,0,1609,127203,32364,17665,12448,80528,43023,22,1337,12698,1286,10437,99,2635,7775,9,0,0,14327,0,9267,6779,2705,1612,0,6905,346,0,560164,33478,154,298,4343,52349,3395,5854,31935,68570,1683,4311,1172,52227,0,13595,10323,83769,0,293261,0,86900,401,13233,585236,189601,61762,55597,0,117008,0,0,0,0,0,78505,954328,0,3089,0,17,26,0,58,704,307479,12949,30657,132,1992,56353,3356,2651,3269,609773,0,386054,2953,0,12836,3607,86068,39903,2217,0,0,487,509,3395,0,0,26,1277,1007,2818,258249,0,2263,107379,67007,327643,1527,5705418,38946,0,39564,0,1016,18802,11082,5930,0
2020-08-24,38045,8605,41858,1060,2222,94,350867,42825,0,25053,25495,35426,1765,0,49719,297083,161,70645,82092,713,2115,156,110148,18029,1562,3622861,143,15386,1338,474,430,3532,273,18762,127594,0,0,4679,987,0,399568,89718,551688,3979,9842,34463,17506,8311,0,3717,0,1451,0,22181,16821,712,5383,20,91608,0,108289,97478,24811,4926,306,2275,4304,42143,0,28,7938,284474,0,8409,2585,0,1421,236122,43622,0,8819,0,24,0,0,68533,0,9076,2149,1029,8110,12,55479,0,0,5191,2073,3167323,155412,361150,0,207985,28116,104905,260298,0,1612,63158,0,1639,127462,32557,17945,12547,80960,43126,22,1337,13155,1290,11009,100,2673,7794,9,0,0,14402,0,9274,6912,2708,1667,0,6928,347,0,563705,33828,154,298,4378,53252,3440,6030,32678,69224,1690,4311,1172,52548,0,13673,10395,84509,0,293261,0,87485,401,13602,594326,194252,62310,55720,0,117266,0,0,0,0,0,79330,959016,0,3306,0,17,26,0,58,704,308654,13013,30714,132,1997,56404,3424,2665,3269,611450,0,405436,2959,0,12903,3632,86721,40060,2293,0,0,487,509,3402,0,0,26,1295,1099,2893,259692,0,2362,109234,67282,328620,1533,5742303,39348,0,40338,0,1022,19213,11148,6070,0
2020-08-25,38061,8759,42228,1060,2283,94,359638,42936,0,25204,25706,35559,1765,0,50076,299628,164,70727,82447,730,2115,173,110999,18326,1562,3669995,144,15589,1338,504,430,3568,273,18973,127903,0,0,4691,995,0,400985,89752,562113,3979,9891,35305,17562,8530,0,3744,0,1474,0,22548,16905,712,5383,20,92217,0,109030,97619,24986,4926,315,2294,4327,43688,0,28,7981,288090,0,8409,2686,0,1429,237583,43717,0,8987,0,24,0,0,69651,0,9128,2149,1060,8112,12,55877,0,0,5215,2077,3224547,157859,363363,0,211947,28201,106861,261174,0,1732,63888,0,1716,127462,32803,18265,12683,81573,43245,22,1342,13687,1295,11281,102,2694,7838,9,0,0,14475,0,9285,7047,2713,1705,0,6960,348,0,568621,34358,154,300,4444,54528,3508,6160,33533,69683,1695,4494,1173,52800,0,13799,10454,84652,0,293711,0,88381,419,14228,600438,197164,63073,55912,0,117498,0,0,0,0,0,80390,963655,0,3537,0,17,26,0,58,710,309768,13056,30820,136,2001,56435,3452,2686,3275,613017,0,412553,2971,0,12974,3698,86891,40262,2365,0,0,487,509,3402,0,0,26,1309,1252,3069,261194,0,2426,110949,67621,329821,1536,5782207,39641,0,41158,0,1029,19678,11285,6196,0
2020-08-26,38103,8927,42619,1098,2332,94,370188,43067,0,25322,26033,35707,1765,0,50393,302147,165,70974,83030,760,2145,173,112094,18609,1562,3717156,144,15751,1352,580,430,3630,273,18973,128380,0,0,4698,998,0,402365,89784,572243,3979,9912,36307,17603,8888,0,3759,0,1484,0,22951,16962,712,5383,20,92557,0,110549,97825,25140,4928,315,2311,4387,45221,0,28,8002,288377,0,8468,2708,0,1436,239010,43769,0,9280,0,24,0,0,70714,0,9167,2205,1093,8122,12,56649,0,0,5288,2082,3310234,160165,365606,0,215784,28363,108814,262540,0,1804,64779,0,1756,127462,33016,18706,12840,82271,43358,22,1360,14248,1298,11834,102,2726,7928,9,0,0,14554,0,9291,7225,2717,1751,0,6977,348,0,573888,34982,154,301,4499,55864,3590,6431,34418,70382,1702,4494,1173,53021,0,13914,10504,84818,0,294193,0,89082,419,14872,607382,202361,63802,56274,0,117742,0,0,0,0,0,81646,968297,0,3625,0,17,26,0,58,710,310836,13186,30974,136,2003,56495,3536,2722,3275,615701,0,419849,2984,0,12974,3724,87072,40645,2440,0,0,487,509,3404,0,0,26,1326,1411,3206,262507,0,2524,112653,68020,330967,1543,5826175,39964,0,41965,0,1034,20155,11376,6251,0
2020-08-27,38119,9083,43016,1098,2415,94,380292,43270,0,25448,26361,35844,1765,0,50756,304583,165,71165,83500,818,2145,184,113129,18920,1562,3761391,144,15908,1352,602,431,3699,273,19142,128836,0,0,4698,1004,0,404102,89814,581995,3979,9915,37292,17702,9192,0,3806,0,1467,0,23169,17052,712,5383,20,92964,0,111219,98062,25284,4928,317,2325,4433,46407,0,28,8019,299580,0,8468,2743,0,1447,240571,43841,0,9531,0,24,0,0,71856,0,9213,2205,1140,8151,12,57669,0,0,5379,2087,3387500,162884,367796,0,219435,28453,110885,263949,0,1870,65653,0,1801,127664,33389,19077,12981,82945,43459,22,1366,14937,1298,12274,105,2762,7928,9,0,0,14592,0,9296,7329,2730,1788,0,6993,355,0,579914,35546,154,301,4558,57085,3651,6712,35529,70984,1714,4494,1173,53317,0,14004,10542,85005,0,294638,0,89982,424,15290,613378,205581,64689,56673,0,117988,0,0,0,0,0,83150,972972,0,3672,0,17,26,0,60,710,311855,13294,31099,136,2013,56572,3626,2755,3275,618286,0,429507,2986,0,13045,3793,83898,41006,2504,0,0,487,509,3410,0,0,27,1326,1429,3323,263998,0,2679,114663,68511,332509,1551,5871602,40447,0,42898,0,1036,20677,11601,6292,0
2020-08-28,38130,9195,43403,1124,2471,94,392009,43451,0,25547,26590,35986,2057,0,51113,306794,166,71346,83952,870,2145,195,114409,19214,1562,3804803,144,16065,1352,643,433,3745,273,19142,129342,0,0,4700,1008,0,405972,89836,590492,3979,9994,38485,17797,9549,0,3866,0,1481,0,23777,17125,712,5383,20,93390,0,112141,98285,25415,4941,317,2343,4461,48140,0,28,8042,307221,0,8505,2797,0,1455,242126,43949,0,9800,0,24,0,0,72921,0,9251,2205,1180,8161,12,58810,0,0,5511,2092,3463972,165887,369911,0,223612,28578,112717,265409,0,2011,66499,0,1869,128618,33630,19400,13100,83578,43587,22,1375,15613,1298,12629,106,2810,6580,9,0,0,14696,0,9306,7469,2736,1820,0,7012,355,0,585738,35904,154,301,4663,58489,3697,6906,36456,71557,1727,4494,1175,53477,0,14163,10582,85005,0,295053,0,90624,453,15873,621997,209544,65480,57074,0,118196,0,0,0,0,0,84468,977730,0,3742,0,17,26,0,60,710,312924,13384,31207,136,2013,56666,3728,2797,3275,620132,0,439286,2989,0,13082,3848,83958,41346,2563,0,0,487,509,3411,0,0,27,1365,1554,3461,265515,0,2756,117172,68901,333806,1556,5918859,40720,0,43879,0,1038,21251,11779,6388,0
2020-08-29,38133,9279,43781,1124,2551,94,401239,43626,0,25670,26985,36174,2135,0,51391,308925,170,71523,84599,964,2145,195,115354,19550,1562,3846153,144,16164,1352,749,445,3778,273,19142,129639,0,0,4700,1008,0,408009,89863,599884,3979,10007,39699,17893,9861,0,3925,0,1483,0,24094,17204,712,5385,20,93732,0,112906,98497,25537,4941,318,2363,4510,49654,0,28,8049,312681,0,8505,2895,0,1462,242835,44118,0,9977,0,24,0,0,73679,0,9251,2205,1184,8174,12,59645,0,0,5669,2100,3542733,169195,371816,0,227446,28720,113627,266853,0,2113,67353,0,1893,130040,33794,19699,13215,84224,43712,22,1381,16275,1304,12958,107,2839,6625,9,0,0,14791,0,9317,7578,2757,1847,0,7012,355,0,591712,36404,154,301,4727,60056,3760,7116,37340,72128,1729,4494,1175,53727,0,14293,10611,85005,0,295372,0,91337,453,16474,629961,213131,66239,57448,0,118407,0,0,0,0,0,85833,982573,0,3843,0,17,26,0,60,710,313911,13456,31282,136,2019,56717,3842,2834,3310,622551,0,439286,2995,0,13189,3954,83958,41722,2628,0,0,488,509,3411,0,0,27,1390,1645,3572,267064,0,2847,119751,69328,334916,1570,5965588,41067,0,44946,0,1040,21668,11902,6406,0
2020-08-30,38155,9380,44146,1124,2624,94,408426,43750,0,25746,27166,36309,2167,0,51574,310822,173,71687,85042,993,2145,224,115968,19793,1633,3862311,144,16190,1357,775,445,3852,273,19142,129888,0,0,4700,1012,0,409974,89895,607904,3979,10045,39699,17948,10123,0,3973,0,1487,0,24367,17316,712,5385,20,94241,0,113648,98727,25635,4941,318,2373,4561,51122,0,28,8077,318047,0,8505,2963,0,1469,243305,44205,0,10134,0,24,0,0,73912,0,9371,2205,1234,8209,12,60174,0,0,5961,2105,3621245,172053,373570,0,231177,28760,114728,268218,0,2357,67958,0,1966,130673,34057,19947,13334,84636,43820,22,1393,16870,1304,13423,107,2874,6625,9,0,0,14843,0,9334,7667,2773,1862,0,7016,355,0,595841,36700,154,301,4790,61399,3821,7365,38561,72679,1738,4494,1175,53865,0,14330,10643,85544,0,295636,0,92065,459,17105,639435,217396,66870,57768,0,118575,0,0,0,0,0,86785,987470,0,4020,0,17,26,0,60,710,314821,13556,31365,136,2022,56771,3876,2865,3310,625056,0,439286,3012,0,13189,4009,83958,42014,2703,0,0,488,509,3411,0,0,27,1396,1683,3685,268546,0,2928,121930,69690,336668,1585,6000277,41424,0,45868,0,1040,22204,12025,6412,0
2020-08-31,38159,9513,44494,1176,2654,94,417735,43781,0,25819,27438,36435,2217,0,51972,312996,174,71843,85236,1007,2145,225,116598,19964,1633,3908272,144,16266,1368,882,445,3884,274,19142,130918,0,0,4711,1013,0,411726,89914,615094,3979,10097,41287,18067,10269,0,4032,0,1488,0,24618,17410,712,5387,20,94715,0,113767,98939,25729,4941,319,2375,4577,52131,0,28,8086,321160,0,8533,2963,0,1487,244802,44298,0,10317,0,24,0,0,74074,0,9409,2205,1306,8224,12,61014,0,0,6139,2107,3691166,174796,375212,0,234934,28811,116906,269214,0,2459,68396,0,2034,130673,34201,20182,13454,85109,43898,22,1396,17308,1304,13966,107,2906,6625,9,0,0,14863,0,9340,7804,2776,1883,0,7048,356,0,599560,36920,154,304,4835,62590,3916,7550,39460,73232,1752,4494,1176,54008,0,14341,10782,85722,0,295849,0,92982,459,17662,647166,220819,67372,58012,0,118778,0,0,0,0,0,87540,992402,0,4063,0,17,26,0,60,715,315772,13611,31406,136,2022,56812,3917,2883,3310,627041,0,462858,3049,0,13189,4034,84379,42177,2765,0,0,488,509,3417,0,0,27,1400,1759,3803,270133,0,2972,124132,70231,338083,1595,6037552,41893,0,46728,0,1044,22729,12097,6497,0
2020-09-01,38193,9606,44833,1184,2729,94,428239,43878,0,25923,27642,36578,2276,0,52440,314946,176,71962,85487,1050,2145,227,117267,20234,1724,3950931,144,16454,1370,919,445,3970,274,19409,131422,0,0,4711,1017,0,413145,89933,624026,3979,10104,42184,18103,10414,0,4065,0,1490,0,25117,17509,712,5387,20,94979,0,114309,99115,25820,4965,319,2395,4618,53304,0,29,8142,326264,0,8533,3029,0,1510,246015,44460,0,10524,0,24,0,0,74893,0,9479,2205,1373,8230,12,61769,0,0,6257,2116,3769523,177571,376894,0,238338,29025,119158,270189,0,2459,69023,0,2097,131596,34315,20449,13601,85811,43958,22,1404,17777,1305,14624,107,2929,6625,9,0,0,14957,0,9354,8003,2777,1909,0,7075,356,0,606036,37208,154,306,4917,63781,4039,7692,40529,73802,1757,4668,1176,54247,0,14455,10871,85928,0,296149,0,93552,460,18338,652037,224264,67922,58243,0,118994,0,0,0,0,0,88593,997072,0,4142,0,17,26,0,61,715,316670,13655,31482,136,2028,56852,3989,2924,3310,628259,0,470973,3092,0,13189,4089,84521,42393,2830,0,0,488,509,3425,0,0,27,1416,1797,3963,271705,0,3037,126279,70805,339415,1611,6080085,42127,0,47756,0,1044,23281,12381,6559,0
