,US,Brazil,India,Mexico,Italy,United Kingdom,France,Russia,Iran,Spain,Argentina,Colombia,Peru,Germany,Poland,South Africa,Indonesia,Turkey,Belgium,Ukraine,Chile,Romania,Canada,Ecuador,Iraq,Czechia,Netherlands,Pakistan,Hungary,Philippines,Bolivia,Sweden,Switzerland,Egypt,Bulgaria,Bangladesh,Morocco,Portugal,Saudi Arabia,Austria,Greece,Guatemala,China,Tunisia,Bosnia and Herzegovina,Panama,Croatia,Jordan,Israel,Japan,Serbia,Honduras,Moldova,Armenia,Kazakhstan,Algeria,Slovenia,Burma,Azerbaijan,Georgia,North Macedonia,Dominican Republic,Paraguay,Ireland,Afghanistan,Costa Rica,Slovakia,Ethiopia,Nepal,Kenya,Oman,Libya,Sudan,Lebanon,Lithuania,Belarus,West Bank and Gaza,Kyrgyzstan,Kosovo,El Salvador,Denmark,Nigeria,Albania,Venezuela,Kuwait,"Korea, South",Australia,Syria,Montenegro,United Arab Emirates,Latvia,Uzbekistan,Congo (Kinshasa),Finland,Luxembourg,Malaysia,Cameroon,Norway,Senegal,Angola,Zambia,Zimbabwe,Bahrain,Mauritania,Ghana,Jamaica,Mali,Madagascar,Uganda,Belize,Qatar,Haiti,Estonia,Malta,Namibia,Eswatini,Sri Lanka,Uruguay,Bahamas,Mozambique,Nicaragua,Guyana,Cuba,Cote d'Ivoire,Somalia,Trinidad and Tobago,Gambia,Suriname,Cyprus,Cabo Verde,Congo (Brazzaville),Niger,Chad,Rwanda,Equatorial Guinea,Burkina Faso,Andorra,Liberia,Guinea,Sierra Leone,Togo,Gabon,Central African Republic,Thailand,Djibouti,San Marino,Maldives,Guinea-Bissau,Benin,Botswana,Liechtenstein,Vietnam,Iceland,Singapore,New Zealand,Tanzania,Diamond Princess,Mauritius,Papua New Guinea,Taiwan*,Barbados,Antigua and Barbuda,Saint Lucia,Monaco,Brunei,Burundi,Fiji,MS Zaandam,Eritrea,Mongolia,Taipei and environs,Viet Nam,Vatican City,Aruba,South Korea,UK,Bhutan,"Bahamas, The",Timor-Leste,St. Martin,Seychelles,The Gambia,The Bahamas,Taiwan,Guam,Palestine,Saint Vincent and the Grenadines,French Guiana,Macau,Macao SAR,Dominica,East Timor,Laos,Faroe Islands,Jersey,Ivory Coast,"Gambia, The",Martinique,Iran (Islamic Republic of),Gibraltar,Greenland,Grenada,Hong Kong SAR,Hong Kong,Guadeloupe,Holy See,Mainland China,Mayotte,Saint Martin,Republic of Ireland,Saint Kitts and Nevis,Saint Barthelemy,Russian Federation,Cambodia,Reunion,Republic of the Congo,Republic of Moldova,Republic of Korea,Puerto Rico,Czech Republic,Cape Verde,Cayman Islands,Channel Islands,Guernsey,Others,North Ireland,Cruise Ship,Curacao,occupied Palestinian territory
2020-11-06,237113,162015,125562,94323,40638,48565,39917,29654,37409,38833,33136,32405,34730,11240,7287,19749,14442,10722,12708,8358,14450,7663,10493,12761,11244,4484,7954,6943,2250,7461,8781,6022,2710,6343,1576,6036,4127,2792,5506,1340,715,3794,4741,1577,1457,2770,717,1136,2668,1810,871,2741,1882,1506,2263,2024,497,1376,811,423,1096,2261,1472,1940,1557,1453,317,1512,1070,1093,1286,915,837,700,192,1001,511,1170,732,1002,738,1155,549,821,804,477,907,309,328,510,95,579,315,362,180,279,429,285,326,300,349,250,328,165,320,218,137,244,131,67,232,232,73,73,133,117,30,61,150,99,157,133,130,126,107,111,121,112,27,100,92,69,99,36,85,67,75,82,73,74,57,55,62,60,61,42,39,42,43,27,3,35,18,28,25,21,13,10,7,7,7,3,0,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,238155,162269,126121,94808,41063,48978,40220,30010,37832,38833,33348,32595,34783,11306,7636,19789,14540,10803,12907,8553,14499,7793,10547,12815,11283,4681,8028,6968,2357,7485,8790,6022,2749,6355,1632,6049,4197,2848,5525,1377,749,3811,4741,1794,1490,2781,752,1181,2676,1815,880,2745,1891,1533,2265,2036,531,1396,824,441,1110,2263,1479,1945,1559,1464,351,1518,1087,1103,1286,920,837,713,203,1004,512,1172,732,1006,740,1155,557,824,808,478,907,313,333,514,96,581,316,362,180,282,429,285,326,303,349,251,329,165,320,218,137,244,131,68,232,232,73,74,134,117,34,61,152,99,157,134,130,126,107,111,121,113,35,100,92,69,99,36,85,67,75,82,73,74,57,55,62,60,61,42,39,42,43,27,3,35,18,28,25,21,13,10,7,7,7,3,0,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,238635,162397,126611,95027,41394,49134,40490,30292,38291,38833,33560,32791,34821,11372,7872,19809,14614,10887,13055,8695,14543,7879,10575,12830,11327,4858,8072,6977,2438,7539,8795,6022,2772,6368,1665,6067,4272,2896,5540,1411,784,3821,4741,1873,1510,2798,794,1233,2683,1821,890,2745,1893,1559,2266,2048,554,1420,840,475,1136,2265,1490,1947,1565,1464,351,1523,1108,1111,1301,929,1115,723,207,1007,515,1177,732,1010,743,1154,559,826,811,480,907,317,337,514,99,585,316,362,180,286,433,285,326,307,349,253,329,165,320,221,137,249,132,70,232,232,75,76,134,117,35,62,152,99,157,134,130,126,107,111,121,113,28,100,92,69,99,36,85,67,75,82,74,74,57,55,62,60,61,42,39,42,43,27,3,35,20,28,25,21,13,10,7,7,7,3,0,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,239325,162628,127059,95225,41750,49329,41050,30546,38749,39345,33907,32974,34879,11408,8045,19845,14689,10972,13216,8812,14588,8009,10620,12839,11380,5028,8112,7000,2493,7647,8802,6022,2902,6380,1771,6092,4356,2959,5559,1454,825,3823,4741,1920,1583,2808,832,1295,2689,1834,901,2765,1912,1580,2266,2062,578,1437,852,499,1156,2267,1502,1948,1577,1491,366,1530,1126,1130,1310,944,1116,732,210,1011,521,1182,768,1014,747,1158,571,830,816,485,907,321,342,515,101,588,316,363,193,294,433,285,326,308,349,254,329,165,320,221,137,249,133,71,232,232,76,78,134,117,36,62,154,99,157,135,130,126,107,111,122,113,28,100,92,69,99,38,85,67,75,82,74,74,57,57,62,60,61,42,40,43,43,27,4,35,23,28,25,21,13,10,7,7,7,3,0,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-10,240750,162802,127571,95842,42330,49861,42281,30899,39202,39345,34183,33128,34943,11781,8375,19951,14761,11059,13561,9018,14611,8186,10693,12849,11432,5323,8211,7021,2596,7661,8808,6057,3013,6394,1851,6108,4425,3021,5576,1499,866,3832,4742,2006,1629,2817,865,1386,2699,1840,915,2780,1930,1609,2267,2077,605,1461,867,521,1186,2269,1516,1963,1580,1502,390,1537,1148,1154,1316,957,1116,749,221,1016,533,1188,773,1020,750,1160,579,834,821,487,907,325,349,518,103,588,316,363,198,300,433,285,326,308,350,255,331,165,320,224,137,249,133,73,233,232,76,81,134,117,41,62,154,99,158,135,130,126,107,111,122,113,29,101,92,69,99,40,85,67,75,82,74,74,57,57,62,60,61,42,41,43,43,27,4,35,24,28,25,21,13,10,7,7,7,3,1,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-11,242231,163368,128121,96430,42953,50457,42609,31326,39664,40105,34531,33312,34992,11994,8805,20011,14836,11145,13758,9214,14633,8389,10748,12920,11482,5570,8286,7055,2697,7710,8818,6082,3113,6405,1898,6127,4506,3103,5590,1564,909,3845,4742,2100,1701,2823,893,1467,2706,1847,936,2797,1950,1636,2267,2093,645,1480,885,566,1212,2272,1532,1965,1584,1513,414,1545,1174,1180,1321,970,1116,763,235,1022,538,1188,777,1024,753,1162,590,838,826,487,907,329,356,520,105,591,316,365,198,302,433,285,326,312,350,255,332,165,320,225,138,249,139,75,233,232,76,88,134,117,46,63,154,104,158,137,130,127,107,111,122,113,33,102,92,69,99,41,85,67,75,82,74,74,59,57,62,60,61,42,41,43,43,27,4,35,24,28,25,21,13,10,7,7,7,3,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-12,243568,164281,128668,97056,43589,51020,43024,31755,40121,40461,34782,33491,35031,12216,9080,20076,14933,11233,13891,9422,14699,8510,10828,12946,11532,5755,8375,7092,2784,7721,8825,6122,3216,6417,1970,6140,4570,3181,5605,1608,959,3858,4742,2151,1750,2830,925,1547,2718,1854,955,2804,1969,1668,2311,2111,686,1508,905,599,1238,2274,1543,1965,1594,1527,464,1554,1189,1203,1326,985,1116,775,244,1027,542,1193,785,1028,755,1162,598,841,830,488,907,333,364,523,107,593,318,365,211,303,433,291,326,315,350,255,332,165,320,225,138,249,143,75,234,232,76,88,135,117,48,63,155,104,158,138,131,127,107,111,122,114,34,102,92,69,100,41,85,67,75,82,74,74,60,57,62,60,61,42,41,43,43,27,4,35,25,28,25,21,13,10,7,7,7,3,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-13,244737,164737,129188,97624,44139,51396,43957,32156,40582,40769,35045,33669,35067,12404,9499,20153,15037,11326,14106,9604,14738,8684,10885,12977,11580,5926,8430,7109,2883,7752,8835,6164,3315,6429,2055,6159,4631,3250,5625,1661,997,3880,4742,2209,1808,2856,968,1618,2723,1864,972,2820,1987,1697,2314,2124,724,1534,927,636,1263,2280,1556,1972,1598,1537,491,1558,1202,1228,1326,995,1116,796,253,1033,548,1195,798,1033,756,1163,605,844,833,492,907,337,377,528,116,594,318,369,219,304,433,294,326,317,350,257,332,165,320,227,139,249,144,85,234,232,80,92,138,118,53,64,155,110,158,138,131,127,107,111,122,114,38,102,92,69,100,42,85,68,75,82,74,74,60,58,62,60,61,42,41,43,43,27,5,35,25,28,25,21,13,10,7,7,7,3,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-14,246010,165658,129635,98259,44683,51858,44310,32536,41034,40769,35307,33829,35106,12511,10045,20206,15148,11418,14303,9806,14777,8813,10947,12997,11623,6058,8516,7141,2990,7791,8841,6164,3351,6442,2091,6173,4697,3305,5641,1746,1035,3920,4742,2279,1857,2867,1006,1704,2735,1865,989,2822,2006,1738,2315,2139,765,1552,946,669,1281,2282,1569,1978,1608,1546,510,1565,1215,1228,1326,995,1116,806,266,1039,558,1196,798,1039,757,1163,612,848,835,493,907,341,385,528,121,594,319,369,219,306,433,294,327,322,350,257,333,165,320,229,139,249,144,88,234,232,80,95,138,119,53,64,155,110,158,138,131,127,107,112,122,114,39,102,92,70,100,42,85,68,75,82,74,74,61,58,63,60,61,42,42,43,43,27,5,35,25,28,25,21,13,10,7,7,7,4,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,246656,165798,130070,98542,45229,52026,44613,32885,41493,40769,35436,34031,35177,12573,10348,20241,15211,11507,14421,9904,14819,8926,11001,13008,11670,6208,8559,7160,3097,7832,8849,6164,3369,6453,2130,6194,4779,3381,5657,1829,1106,3932,4742,2345,1889,2873,1049,1772,2744,1874,1009,2823,2019,1763,2317,2154,797,1577,967,703,1305,2285,1587,1979,1620,1546,510,1569,1221,1269,1338,1017,1116,817,277,1046,565,1203,822,1044,760,1163,623,851,838,494,907,345,391,530,123,598,319,369,219,309,433,294,328,322,353,257,334,165,322,231,141,250,145,90,234,232,81,97,138,119,58,65,156,113,158,139,131,128,107,112,122,114,39,103,92,70,101,45,85,68,76,82,75,74,61,58,63,60,61,42,43,43,43,27,5,35,25,28,25,21,13,10,7,7,7,4,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-16,247390,166014,130503,98861,45733,52240,45124,33184,41979,41253,35727,34223,35231,12833,10491,20314,15296,11601,14616,10002,14863,9075,11075,13016,11712,6416,8603,7193,3190,7839,8859,6164,3536,6465,2282,6215,4850,3472,5676,1887,1165,3938,4742,2396,1973,2881,1082,1843,2751,1883,1030,2839,2035,1788,2319,2168,831,1599,985,733,1345,2286,1602,1984,1635,1566,526,1581,1230,1287,1350,1025,1119,827,285,1053,572,1203,833,1047,764,1163,631,855,842,494,907,350,396,534,126,598,321,371,236,313,433,294,329,324,353,257,337,165,323,231,141,250,150,94,235,232,81,98,138,119,61,67,163,116,158,139,131,128,107,112,122,115,40,103,92,70,101,45,85,68,76,82,75,74,61,58,63,60,61,42,44,43,43,30,7,35,25,28,25,21,13,10,7,7,7,4,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-17,249074,166699,130993,99026,46464,52839,46350,33619,42461,41688,36106,34381,35271,13138,10848,20432,15393,11704,14839,10168,14883,9261,11136,13025,11752,6558,8689,7230,3281,7862,8866,6225,3664,6481,2413,6254,4932,3553,5692,1945,1228,3947,4742,2445,2042,2893,1113,1909,2763,1895,1054,2839,2054,1811,2320,2186,876,1625,1005,778,1376,2290,1613,1995,1641,1578,557,1588,1247,1302,1350,1041,1175,839,299,1060,580,1207,833,1052,768,1163,637,858,848,496,907,354,405,538,132,599,322,371,240,318,433,298,329,328,353,260,337,165,323,231,141,250,150,96,235,232,84,101,140,119,66,68,163,118,159,140,131,129,108,113,122,116,40,103,92,70,101,46,85,68,76,82,75,74,62,58,63,60,61,42,45,43,43,30,8,35,25,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-18,250950,167455,131578,99528,47217,53368,46781,34068,42941,42039,36347,34563,35317,13390,11451,20556,15503,11820,15025,10431,14897,9429,11238,13052,11795,6740,8772,7248,3380,7957,8875,6321,3765,6495,2530,6275,5013,3632,5710,2054,1288,4008,4742,2541,2089,2907,1151,1969,2770,1908,1081,2839,2072,1839,2366,2206,919,1650,1030,815,1397,2293,1624,2006,1648,1588,579,1601,1259,1313,1360,1053,1175,852,323,1067,589,1212,860,1056,770,1163,646,860,857,498,907,358,414,542,137,601,323,374,248,322,433,300,329,332,356,261,337,167,323,233,141,250,157,100,235,232,85,103,140,119,69,68,163,119,159,142,131,129,108,113,122,116,41,104,92,70,101,46,85,68,76,82,75,74,63,58,63,60,61,43,45,43,43,30,8,35,25,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-19,252922,168061,132162,100104,47870,53870,47198,34525,43417,42291,36532,34761,35317,13662,12088,20671,15600,11943,15196,10694,14955,9596,11314,13073,11834,6874,8846,7561,3472,7998,8889,6340,3879,6508,2649,6305,5090,3701,5729,2116,1347,4050,4742,2541,2153,2922,1200,2053,2778,1920,1110,2839,2091,1870,2368,2224,964,1676,1053,853,1423,2301,1636,2010,1653,1599,579,1607,1276,1330,1365,1062,1179,868,341,1074,598,1217,874,1061,773,1165,657,863,859,501,907,363,420,544,141,601,323,374,254,326,435,305,329,333,356,265,337,168,323,235,142,250,158,102,235,232,86,104,141,119,73,69,163,120,159,143,131,129,108,113,122,116,41,104,93,70,101,46,85,68,76,82,75,74,63,59,63,60,61,43,45,43,43,31,8,35,25,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-20,254816,168613,132726,100823,48569,54381,48339,34980,43896,42619,36790,34929,35446,13918,12714,20759,15678,12084,15352,10929,15003,9756,11385,13095,11883,7021,8898,7603,3568,8025,8900,6406,3992,6521,2778,6322,5182,3762,5745,2224,1419,4067,4742,2684,2209,2932,1257,2116,2784,1930,1140,2853,2111,1900,2369,2236,995,1695,1079,894,1462,2306,1647,2018,1666,1608,614,1620,1298,1349,1365,1068,1185,884,357,1081,606,1223,885,1064,778,1165,672,866,861,503,907,368,429,547,146,603,324,375,260,329,435,306,330,334,356,265,338,169,323,235,143,250,168,107,235,232,87,108,143,119,74,69,163,121,159,143,131,129,108,113,122,116,43,104,93,70,101,46,85,68,76,82,75,74,64,59,63,60,61,43,45,43,43,31,8,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-21,256269,168989,133227,101373,49261,54721,48591,35442,44327,42619,36902,35104,35549,14061,13288,20845,15774,12219,15522,11149,15030,9916,11455,13139,11925,7095,8946,7662,3689,8080,8904,6406,4031,6535,2820,6350,5256,3824,5761,2328,1527,4074,4742,2752,2246,2946,1304,2172,2796,1932,1168,2857,2130,1931,2370,2255,1026,1722,1107,927,1487,2308,1652,2022,1678,1608,644,1636,1305,1366,1365,1068,1193,894,374,1089,620,1227,904,1070,781,1166,685,869,863,505,907,372,434,548,153,603,327,375,260,332,435,306,330,336,356,265,338,169,323,237,143,250,168,112,235,232,87,111,145,119,83,69,163,123,159,143,132,129,108,115,123,116,43,104,93,70,101,46,85,68,76,82,75,74,64,59,63,60,61,43,45,43,43,31,8,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-22,257189,169183,133738,101676,49823,55120,48805,35838,44802,42619,37002,35287,35549,14159,13618,20903,15884,12358,15618,11292,15069,10047,11502,13201,11958,7196,8967,7696,3800,8123,8907,6406,4056,6548,2880,6388,5316,3897,5780,2388,1630,4076,4742,2821,2276,2957,1353,2236,2813,1943,1199,2857,2149,1952,2372,2272,1052,1739,1131,976,1511,2310,1657,2023,1690,1608,671,1647,1321,1380,1380,1089,1197,900,386,1096,636,1231,914,1075,784,1167,699,871,866,509,907,376,439,552,153,603,327,375,260,335,435,306,330,337,357,268,338,169,323,238,145,251,172,116,236,232,88,111,145,120,87,71,163,124,159,143,132,131,113,115,123,116,44,104,93,70,101,47,85,68,76,82,75,74,64,59,63,60,61,43,46,43,43,31,8,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-23,258110,169485,134218,101926,50453,55327,49311,36192,45255,43131,37122,35479,35595,14460,13774,20968,16002,12511,15755,11423,15106,10177,11570,13225,11996,7360,9021,7744,3891,8173,8916,6406,4222,6560,3069,6416,5396,3971,5796,2459,1714,4092,4742,2862,2342,2973,1398,2302,2820,1949,1237,2869,2169,1976,2372,2294,1097,1765,1160,1012,1546,2311,1665,2023,1702,1641,693,1651,1337,1392,1386,1102,1197,911,392,1104,645,1237,926,1081,789,1168,716,873,868,510,907,380,444,554,162,604,329,384,273,337,435,311,330,337,357,273,339,169,323,239,146,251,181,120,236,232,92,113,145,120,90,71,163,126,159,146,132,131,113,115,123,116,44,104,93,70,101,47,85,68,76,82,75,74,64,59,63,60,61,44,46,43,43,31,12,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-24,260234,170115,134699,102739,51306,55935,50322,36675,45738,43668,37432,35677,35641,14832,14314,21083,16111,12672,15938,11619,15131,10373,11676,13264,12031,7499,9111,7803,4008,8185,8928,6500,4308,6573,3226,6448,5469,4056,5811,2577,1815,4099,4742,2935,2394,2986,1445,2380,2826,1963,1274,2869,2188,2002,2373,2309,1156,1784,1194,1051,1561,2313,1677,2028,1715,1662,709,1661,1361,1409,1391,1110,1202,934,409,1112,656,1241,939,1086,797,1169,735,876,870,513,907,385,450,559,175,604,331,384,283,341,436,314,331,338,357,274,340,169,323,243,148,251,186,125,236,232,94,117,145,120,94,72,163,127,160,147,133,131,113,115,123,117,46,104,93,70,101,47,85,68,76,82,75,74,64,59,63,60,61,44,46,43,43,31,13,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-25,262518,170769,135223,103597,52028,56630,50710,37173,46207,44037,37714,35860,35685,15210,14988,21201,16225,12840,16077,11857,15138,10541,11733,13288,12086,7611,9185,7843,4114,8215,8933,6555,4393,6585,3367,6487,5539,4127,5825,2667,1902,4107,4742,2983,2429,3002,1501,2442,2831,1983,1315,2888,2209,2040,2422,2329,1199,1810,1224,1085,1600,2315,1691,2033,1728,1674,732,1664,1389,1417,1391,1125,1210,950,432,1119,665,1251,948,1086,802,1169,743,880,871,515,907,391,459,563,184,606,331,388,288,345,437,316,331,340,357,274,340,171,323,247,148,251,191,129,237,232,97,122,145,120,96,73,163,128,160,147,133,131,113,116,123,117,47,104,93,70,101,47,85,68,76,83,76,74,64,59,63,60,61,44,46,43,43,31,14,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-26,263767,171460,135715,104242,52850,57128,51041,37688,46689,44374,37941,36019,35685,15640,15568,21289,16352,13014,16219,12091,15235,10712,11818,13316,12125,7779,9260,7897,4229,8242,8939,6622,4509,6596,3529,6524,5619,4209,5840,2773,2001,4133,4742,3034,2480,3018,1552,2509,2840,1996,1366,2892,2229,2068,2424,2352,1245,1846,1256,1124,1630,2317,1704,2036,1737,1679,749,1672,1412,1427,1391,1140,1215,974,449,1128,680,1256,963,1098,811,1169,753,884,872,516,907,399,469,564,188,607,333,388,294,348,437,316,331,341,357,274,341,171,323,248,148,251,191,131,237,232,99,125,147,120,99,74,163,128,160,149,133,131,113,116,123,117,48,105,93,70,101,47,85,68,76,83,76,74,64,59,63,60,61,44,46,43,43,31,14,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-27,265195,171974,136200,104242,53677,57648,52000,38175,47095,44668,38216,36214,35785,16011,16147,21378,16521,13191,16339,12292,15278,10884,11916,13358,12167,7967,9343,7942,4364,8255,8943,6681,4571,6608,3680,6544,5689,4276,5857,2886,2102,4141,4742,3106,2542,3030,1600,2570,2846,2028,1423,2899,2250,2090,2429,2372,1293,1865,1291,1161,1658,2324,1720,2043,1740,1690,771,1686,1435,1441,1391,1153,1215,980,471,1136,689,1256,975,1102,816,1171,771,888,874,522,907,404,474,567,190,607,333,393,300,350,437,328,332,342,357,275,341,172,323,250,149,251,197,141,237,232,104,128,149,120,107,74,163,128,160,149,133,131,113,118,123,117,48,105,94,70,101,47,85,68,76,83,76,74,64,59,63,60,61,44,46,43,43,31,15,35,26,28,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-28,266412,172561,136696,105459,54363,58127,52212,38676,47486,44668,38322,36401,35879,16181,16746,21439,16646,13373,16461,12485,15322,11045,11993,13371,12200,8054,9403,7985,4516,8333,8949,6681,4621,6621,3749,6580,5739,4363,5870,3018,2223,4161,4743,3153,2576,3039,1655,2626,2856,2042,1484,2905,2269,2121,2430,2393,1336,1887,1323,1195,1699,2328,1731,2050,1752,1690,798,1695,1454,1445,1391,1153,1235,991,482,1143,704,1262,989,1107,823,1171,787,892,875,523,907,409,481,569,193,608,333,393,300,354,437,328,332,345,357,275,341,172,323,251,149,251,201,144,237,232,109,132,150,121,109,75,163,129,160,149,133,131,113,118,123,117,48,105,94,70,101,47,85,68,76,83,76,74,64,59,63,60,61,45,46,43,43,31,15,35,26,29,25,21,13,10,7,7,7,4,2,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
